機構名稱,縣市區名,地址,latitude,longitude
東湖眼科診所,內湖區,臺北市內湖區東湖路137號,,
大愛眼科診所,內湖區,臺北市內湖區東湖路15號,,
東湖謝耳鼻喉科診所,內湖區,臺北市內湖區東湖路148號,,
宏仁眼科診所,內湖區,臺北市內湖區環山路一段2號,,
陳喬鴻眼科診所,內湖區,臺北市內湖區內湖路一段300號,,
東湖皮膚專科診所,內湖區,臺北市內湖區東湖路153號,,
林牙醫診所,內湖區,臺北市內湖區內湖路二段３９５號,,
德馨牙醫診所,內湖區,臺北市內湖區康寧路三段217巷2號,,
耀生牙醫診所,內湖區,臺北市內湖區港華街七十號,,
力奇牙醫診所,內湖區,臺北市內湖區內湖路一段７３７巷２６號,,
弘林牙醫診所,內湖區,臺北市內湖區大湖街131巷2號,,
萬居牙醫診所,內湖區,臺北市內湖區內湖路一段三二三巷四弄一號,,
翠柏牙醫診所,內湖區,臺北市內湖區成功路三段162號,,
瑞光牙醫診所,內湖區,臺北市內湖區江南街一０二號,,
仁澤牙醫診所,內湖區,臺北市內湖區金湖路403-1號,,
康豪牙醫診所,內湖區,臺北市內湖區內湖路一段217巷27號,,
丞康牙醫診所,內湖區,臺北市內湖區成功路四段61巷13號,,
成功眼科診所,內湖區,臺北市內湖區成功路四段２８號,,
林永正診所,內湖區,臺北市內湖區康樂街１３０號,,
秉信診所,內湖區,臺北市內湖區成功路四段40號,,
德文復健科診所,內湖區,臺北市內湖區成功路四段36號,,
弘育診所,內湖區,臺北市內湖區文德路２２巷９弄６４號,,
成功耳鼻喉科診所,內湖區,臺北市內湖區成功路3段162之1號,,
吳振光眼科診所,內湖區,臺北市內湖區成功路四段四十二號,,
立安診所,內湖區,臺北市內湖區內湖路二段３６５號,,
藍曾小兒科診所,內湖區,臺北市內湖區東湖路１３２號,,
西湖安康診所,內湖區,臺北市內湖區內湖路一段２８５巷６５弄１８號,,
康寧診所,內湖區,臺北市內湖區康寧路一段144號,,
洪永祥診所,內湖區,臺北市內湖區成功路三段6巷1號,,
維悅牙醫診所,內湖區,臺北市內湖區成功路4段358號,,
臺北市立聯合醫院附設內湖門診部,內湖區,臺北市內湖區民權東路六段99號,,
成功復健科診所,內湖區,臺北市內湖區成功路3段162之1號,,
哈佛眼科診所,內湖區,臺北市內湖區基湖路10巷66號,,
成安耳鼻喉科診所,內湖區,臺北市內湖區成功路四段61巷10號,,
薈安診所,內湖區,臺北市內湖區江南街6號,,
劉淦華診所,內湖區,臺北市內湖區金龍路43號,,
潘渭祥牙醫診所,內湖區,臺北市內湖區內湖路二段３６７號,,
漢翎牙醫診所,內湖區,臺北市內湖區東湖路16巷4號,,
焉醫師診所,內湖區,臺北市內湖區內湖路2段21號,,
林孟勳診所,內湖區,臺北市內湖區成功路四段61巷32弄2號,,
龍門中醫診所,內湖區,臺北市內湖區東湖路57號,,
加安耳鼻喉科診所,內湖區,臺北市內湖區內湖路1段401號,,
泰興中醫診所,內湖區,臺北市內湖區內湖路1段629巷10號,,
禾馨民權內科診所,內湖區,臺北市內湖區民權東路6段40號,,
萬和牙醫診所,內湖區,臺北市內湖區文德路21號,,
三軍總醫院附設民眾診療服務處,內湖區,臺北市內湖區成功路二段325號,,
魏之明小兒科診所,內湖區,臺北市內湖區康寧路三段54之6號,,
中國醫藥大學附設醫院臺北分院,內湖區,臺北市內湖區內湖路二段360號,,
光美牙醫診所,內湖區,臺北市內湖區民權東路六段102號,,
德軒津牙醫診所,內湖區,臺北市內湖區瑞光路358巷30弄2號,,
皇齊牙醫診所,內湖區,臺北市內湖區行善路391號,,
麗心診所,內湖區,臺北市內湖區成功路四段2號,,
宋小兒科診所,內湖區,臺北市內湖區內湖路二段２５號,,
康德牙醫診所,內湖區,臺北市內湖區文德路70號,,
雙湖診所,內湖區,臺北市內湖區金龍路四十九號,,
詠盛診所,內湖區,臺北市內湖區東湖路43巷3號,,
德威診所,內湖區,臺北市內湖區內湖路1段667巷1號,,
亞卓牙醫診所,內湖區,臺北市內湖區東湖路43巷32弄1號,,
菁英診所,內湖區,臺北市內湖區行忠路58號,,
璟品牙醫診所,內湖區,臺北市內湖區民權東路六段125號,,
宏瑞牙醫診所,內湖區,臺北市內湖區瑞光路286號,,
華倫牙醫診所,內湖區,臺北市內湖區江南街65巷10號,,
慈銨診所,內湖區,臺北市內湖區五分街95號,,
仁人牙醫診所,內湖區,臺北市內湖區成功路三段一七二之二號,,
西湖牙醫診所,內湖區,臺北市內湖區內湖路１段285巷4號,,
禾馨民權牙科診所,內湖區,臺北市內湖區民權東路六段42號,,
富康復健科診所,內湖區,臺北市內湖區東湖路113巷15號,,
金臨牙醫診所,內湖區,臺北市內湖區康寧路3段174號,,
照境中醫診所,內湖區,臺北市內湖區文德路101巷1弄1號,,
鍾兆智婦產科診所,內湖區,臺北市內湖區東湖路６５號,,
鑫美光視光眼科診所,內湖區,臺北市內湖區內湖路1段512號,,
瑞成診所,內湖區,臺北市內湖區瑞光路258巷31號,,
辰星皮膚專科診所,內湖區,臺北市內湖區內湖路1段633號,,
林威廷身心精神科診所,內湖區,臺北市內湖區東湖路10號,,
雅斯翠診所,內湖區,臺北市內湖區新湖二路87號,,
京威聯合牙醫診所,內湖區,臺北市內湖區金湖路三七六號,,
皇家牙醫診所,內湖區,臺北市內湖區內湖路二段１０３巷４８－３號,,
康育診所,內湖區,臺北市內湖區成功路三段189號,,
汎美皮膚科診所,內湖區,臺北市內湖區東湖路4號,,
韻昇牙醫診所,內湖區,臺北市內湖區成功路2段478號,,
晴天牙醫診所,內湖區,臺北市內湖區民權東路6段296巷1號,,
允康中醫診所,內湖區,臺北市內湖區金龍路41號,,
內湖芸安堂中醫診所,內湖區,臺北市內湖區內湖路1段595號,,
展欣眼科診所,內湖區,臺北市內湖區金湖路382號,,
象阿姨牙科診所,內湖區,臺北市內湖區成功路四段51號,,
雷文虎克精準健康診所,內湖區,臺北市內湖區民善街219號,,
文湖美學牙醫診所,內湖區,臺北市內湖區文德路277號,,
美特博霖健康管理診所,內湖區,臺北市內湖區新湖一路88號,,
佳一牙醫診所,內湖區,臺北市內湖區康寧路三段23號,,
品潔牙醫診所,內湖區,臺北市內湖區港墘路75號,,
恩光牙醫診所,內湖區,臺北市內湖區金龍路５７號,,
杜耳鼻喉科診所,內湖區,臺北市內湖區成功路四段222號,,
恩光中醫診所,內湖區,臺北市內湖區江南街15號,,
瑞華診所,內湖區,臺北市內湖區民權東路6段123巷34弄30號,,
怡安牙醫診所,內湖區,臺北市內湖區港華街31號,,
一峰牙醫診所,內湖區,臺北市內湖區麗山街３４８巷１１號,,
元亨牙醫診所,內湖區,臺北市內湖區成功路四段43號,,
白金牙醫診所,內湖區,臺北市內湖區康寧路三段23號,,
文德耳鼻喉科診所,內湖區,臺北市內湖區文德路32號,,
澄美牙醫診所,內湖區,臺北市內湖區成功路三段181號,,
康絜牙醫診所,內湖區,臺北市內湖區文德路二十二巷二十七弄十號,,
蘇中醫診所,內湖區,臺北市內湖區成功路五段20號,,
惠元中醫診所,內湖區,臺北市內湖區康樂街61巷17號,,
璟榮中醫診所,內湖區,臺北市內湖區東湖路43巷31號,,
憫泰中醫診所,內湖區,臺北市內湖區內湖路二段488號,,
健崴中醫診所,內湖區,臺北市內湖區康寧路三段16巷113號,,
樂美牙醫診所,南港區,臺北市南港區園區街58巷1號,,
好牙牙醫診所,南港區,臺北市南港區忠孝東路5段815號,,
南港美麗爾診所,南港區,臺北市南港區忠孝東路5段978號,,
寰星牙醫診所,南港區,臺北市南港區研究院路2段37巷1弄6號,,
戴承杰中醫診所,南港區,臺北市南港區忠孝東路7段518號,,
皓亞牙醫診所,南港區,臺北市南港區忠孝東路6段432號,,
優聖美牙醫診所,南港區,臺北市南港區福德街373巷31號,,
艾萊診所,南港區,臺北市南港區重陽路472之1號,,
菘興牙醫診所,南港區,臺北市南港區興華路78號,,
星源未來診所,南港區,臺北市南港區重陽路479號,,
多田診所,南港區,臺北市南港區忠孝東路6段6號,,
韋登牙醫診所,南港區,臺北市南港區研究院路2段35之1號,,
天仁小兒科診所,南港區,臺北市南港區成福路21號,,
奕賢骨科外科診所,南港區,臺北市南港區八德路四段774、776號,,
羅撒中醫診所,南港區,臺北市南港區成福路171巷13號,,
祐生牙醫診所,南港區,臺北市南港區富康街四十七巷二號,,
聖原中醫診所,南港區,臺北市南港區研究院路二段７０巷３３號,,
廖內兒科診所,南港區,臺北市南港區忠孝東路七段６１７號,,
赫奕中醫診所,南港區,臺北市南港區惠民街13號,,
優勢皮膚科診所,南港區,臺北市南港區玉成街140巷11弄2號,,
弘生牙醫診所,南港區,臺北市南港區忠孝東路六段４６０號,,
杏林內科小兒科診所,南港區,臺北市南港區研究院路一段２５號,,
瓊萻牙醫診所,南港區,臺北市南港區南港路二段208號,,
隆美皮膚科診所,南港區,臺北市南港區忠孝東路七段6２1號,,
杏安診所,南港區,臺北市南港區同德路74號,,
東明牙醫診所,南港區,臺北市南港區東明街16號,,
惠正牙醫診所,南港區,臺北市南港區福德街310巷8號,,
黃家庭醫學科診所,南港區,臺北市南港區研究院路一段１６１號,,
翰林中醫診所,南港區,臺北市南港區研究院路1段27號,,
吉盛興盛診所,南港區,臺北市南港區永吉路547號,,
杞子中醫診所,南港區,臺北市南港區南港路1段169號,,
東豐牙醫診所,南港區,臺北市南港區南港路一段159號,,
中坡耳鼻喉科診所,南港區,臺北市南港區中坡南路29號,,
康禾診所,南港區,臺北市南港區忠孝東路七段551號,,
李文珍小兒科診所,南港區,臺北市南港區研究院路2段74號,,
永育醫療福德診所,南港區,臺北市南港區福德街320號,,
同德中醫診所,南港區,臺北市南港區同德路30號,,
上品牙醫診所,南港區,臺北市南港區忠孝東路五段八○一號,,
弘光牙醫診所,南港區,臺北市南港區忠孝東路六段２８０號,,
洪澤安中醫診所,南港區,臺北市南港區重陽路４號,,
天滋中醫診所,南港區,臺北市南港區同德路64號,,
新洋牙醫診所,南港區,臺北市南港區東新街80巷14弄1號,,
玉成牙科診所,南港區,臺北市南港區南港路三段７６號,,
緯泰牙醫診所,南港區,臺北市南港區玉成街１６１號,,
德聲牙醫診所,南港區,臺北市南港區三重路３０號,,
南港牙醫診所,南港區,臺北市南港區研究院路一段１１號,,
一品牙醫診所,南港區,臺北市南港區昆陽街１０號,,
宏昇牙醫診所,南港區,臺北市南港區南港路二段３2號,,
華德牙醫診所,南港區,臺北市南港區研究院路二段３２號,,
德心牙醫診所,南港區,臺北市南港區中坡南路２１號,,
大成牙醫診所,南港區,臺北市南港區重陽路53號,,
昆陽牙醫診所,南港區,臺北市南港區昆陽街七號,,
聖欣牙醫診所,南港區,臺北市南港區三重路7號,,
冠德耳鼻喉科診所,南港區,臺北市南港區研究院路一段１７號,,
中研耳鼻喉科診所,南港區,臺北市南港區研究院路二段3之9號,,
陳勝吉診所,南港區,臺北市南港區研究院路一段115號,,
希文耳鼻喉科診所,南港區,臺北市南港區忠孝東路六段234號,,
興盛診所,南港區,臺北市南港區永吉路546、551號,,
陳志鑫診所,南港區,臺北市南港區八德路四段８１２號,,
劉聖亞診所,南港區,臺北市南港區興華路８２號,,
宏勝中醫診所,南港區,臺北市南港區忠孝東路七段558號,,
蔣小兒科診所,南港區,臺北市南港區玉成街１６６巷３0號,,
湯眼科診所,南港區,臺北市南港區研究院路一段１６９號,,
佑誠診所,南港區,臺北市南港區研究院路二段27號,,
向陽牙醫診所,南港區,臺北市南港區重陽路129號,,
世展牙醫診所,南港區,臺北市南港區研究院路1段21號,,
臺北市立聯合醫院附設南港門診部,南港區,臺北市南港區南港路1段360號,,
天仁健康診所,南港區,臺北市南港區成福路21號,,
翊群耳鼻喉科診所,南港區,臺北市南港區興東街29之1號,,
和群牙醫診所,南港區,臺北市南港區忠孝東路六段244號,,
義仁兒科診所,南港區,臺北市南港區玉成街138號,,
重生牙醫診所,南港區,臺北市南港區八德路四段７７２號,,
美嘉牙醫診所,南港區,臺北市南港區中坡北路2號,,
芝加哥牙醫診所,南港區,臺北市南港區忠孝東路五段９７２號,,
維康診所,南港區,臺北市南港區研究院路2段84巷1號,,
天慈婦產科診所,南港區,臺北市南港區同德路３７號,,
泓安耳鼻喉科診所,南港區,臺北市南港區興華路75號,,
張一凡中醫診所,南港區,臺北市南港區研究院路一段15號,,
南港諾貝爾眼科診所,南港區,臺北市南港區忠孝東路五段980號,,
蒔堤牙醫診所,南港區,臺北市南港區南港路二段8號,,
寰宇牙醫診所,南港區,臺北市南港區舊莊街1段91巷14之1號,,
