"場所ID","場所名稱","場所縣市","場所區域","場所地址","場所分類","場所類型","場所描述","AEDID","AED放置地點","AED地點描述","地點LAT","地點LNG","周一至周五起","周一至周五迄","周六起","周六迄","周日起","周日迄","開放使用時間備註","開放時間緊急連絡電話"
"7560","新北市政府警察局金山分局老梅派出所","新北市","金山區","新北市金山區石門區老梅里老梅路26號","其他","其他場所","","8711","派出所一樓","進大門右側值班台旁","25.289101","121.545605","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","02-2638-1253"
"7780","新北市政府警察局金山分局重光派出所","新北市","金山區","新北市金山區茅埔頭8號","其他","其他場所","","8712","新北市政府警察局金山分局重光派出所一樓","進大門值班台右側","25.216282","121.603868","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","02-24080470"
"2526","新竹縣義民國中","新竹縣","竹北市","新竹縣竹北市中正西路15號","學校、大型集會場所","國中","","8713","義民國中部辦公室","國中部辦公室外","24.839108","121.004062","07:00:00","21:00:00","08:00:00","16:00:00","","","","03-5552020*107"
"7147","新北市政府警察局新店分局哪哮派出所","新北市","烏來區","新北市烏來區信福路11號","其他","其他場所","","8715","進大門值班台右後方","進大門值班台右後方","24.838168","121.526289","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","26616400"
"7200","新北市政府警察局新店分局江陵派出所","新北市","新店區","新北市新店區民族路7號","其他","其他場所","","8717","1樓入所值班台右側","入所值班台右側，可明顯直接看到。","24.978803","121.541968","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全天候","29112165"
"2610","高雄市小港區小港高中","高雄市","小港區","高雄市小港區學府路117號","學校、大型集會場所","高中職","","8718","健康中心入口","放置於健康中心入口左方靠牆處","22.56414","120.357086","08:00:00","17:00:00","00:00:00","00:00:00","00:00:00","00:00:00","","0928396753"
"7565","新北市政府警察局金山分局大鵬派出所","新北市","萬里區","新北市萬里區大鵬里萬里加投81號","其他","其他場所","","8722","大鵬派出所所長室","自動體外心臟電擊去顫器(AED)設於新北市政府警察局金山分局大鵬派出所之所長室，並於本所大門左側裝設AED告示牌","25.212503","121.646719","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","0224982475"
"7592","新北市政府警察局金山分局野柳派出所","新北市","萬里區","新北市萬里區港西9號","其他","其他場所","","8723","派出所一樓","大門左側辦公室","25.203769","121.685056","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","24小時開放使用","02-24922510"
"7721","新北市政府警察局金山分局萬里分駐所","新北市","萬里區","新北市萬里區瑪鋉路153號","其他","其他場所","","8724","分駐所1樓","進入偵訊室門口右側","25.177909","121.689459","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","02-24922122"
"7773","新北市政府警察局金山分局崁腳派出所","新北市","萬里區","新北市萬里區崁腳路38號","其他","其他場所","","8726","派出所備勤室","正對備勤室大門","25.167602","121.639718","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","02-24922740"
"7776","新北市政府警察局金山分局乾華派出所","新北市","石門區","新北市石門區阿里荖14-1號","其他","其他場所","","8728","新北市政府警察局金山分局乾華派出所一樓","進大門右側","25.279901","121.608506","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","02-26381274"
"3547","新竹客運新竹總站","新竹市","東區","新竹市東區中華路二段471號","交通要衝","轉運站","","8730","站內候車室","辦公室旁站內候車室","24.80126","120.970554","06:00:00","22:30:00","06:00:00","22:30:00","06:00:00","22:30:00","","035259599"
"3157","屏東太平洋百貨","屏東縣","屏東市","屏東縣屏東市中正路72號1樓","大型購物場所","百貨業","","8732","1F西小門","鄰近有SK-II、星巴克、雅頓化妝品","22.674301","120.489762","11:00:00","22:00:00","10:30:00","22:00:00","10:30:00","22:00:00","","08-7325666"
"11216","台中兆品酒店-兆尹樓","臺中市","北屯區","臺中市北屯區后庄路268號","旅宿場所","飯店","","8741","后庄路268號","大廳入口左側","24.191063","120.666778","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","04-24258599"
"10763","國聯矽業化學股份有限公司","桃園市","大園區","桃園市大園區民權路12號","其他","其他場所","","8744","辦公室大樓一樓入口處","辦公室大樓一樓入口處樓梯口旁","25.046277","121.185293","08:30:00","17:30:00","00:00:00","00:00:00","00:00:00","00:00:00","週末假日無駐廠護理人員及行政人員值班","03-3865125#119"
"2441","國立北港高級農工職業學校","雲林縣","北港鎮","雲林縣北港鎮太平路80號","學校、大型集會場所","高中職","","8777","國立北港農工健康中心","國立北港農工健康中心","23.579749","120.306462","07:30:00","17:00:00","","","","","","0958661589"
"2691","台南市私立明達高中","臺南市","鹽水區","臺南市鹽水區忠孝路73號","學校、大型集會場所","高中職","","8787","學務處","掛於門邊牆壁上","23.310573","120.274682","07:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","06-6521178"
"123","吳鳳學校財團法人吳鳳科技大學","嘉義縣","民雄鄉","嘉義縣民雄鄉吳鳳科技大學","學校、大型集會場所","大專院校","","8791","吳鳳科大校門口","吳鳳科大校門口","23.535872923496","120.43610132515","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","24小時"
"1753","財團法人高雄市私立義大國際高級中學","高雄市","大樹區","高雄市大樹區學城路一段六號","學校、大型集會場所","高中職","","8793","健康中心前方迴廊","大門進入後直走，在健康中心前方的迴廊(左側靠牆)","22.728428","120.4055","08:00:00","17:00:00","","","","","","07-6577115"
"3239","統合開發股份有限公司台中第三分公司","臺中市","和平區","臺中市和平區博愛里東關路一段188號","旅宿場所","旅館","","8794","大廳","大廳入口處","24.202175","121.002307","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","24小時","04-25950000"
"17316","全真概念健康事業股份有限公司(中壢分館)","桃園市","中壢區","桃園市中壢區中美路一段12號9樓","學校、大型集會場所","健身中心","","8796","中美村9樓","9樓電梯出來右手邊","24.959515","121.223912","07:00:00","23:00:00","07:00:00","23:00:00","07:00:00","23:00:00","","03-275-2222"
"1765","金門縣金城鎮衛生所","金門縣","金城鎮","金門縣金城鎮民權路147號","其他","其他場所","","8806","衛生所門診部","國民黨正對面","24.436362","118.317792","08:00:00","17:00:00","08:00:00","12:00:00","","","","082-325059"
"13960","臺北市立動物園","臺北市","文山區","臺北市文山區新光路二段30號","其他","其他場所","","8809","爬蟲館","出口處","24.994163","121.589883","09:00:00","17:00:00","08:30:00","17:00:00","08:30:00","17:00:00","","02-29382300-613"
"2767","桃園市立大成國民中學","桃園市","八德區","桃園市八德區忠勇街12號","學校、大型集會場所","國中","","8812","大成國中健康中心","健康中心","24.958497","121.305102","06:00:00","19:00:00","06:00:00","19:00:00","06:00:00","19:00:00","大成國中開放時間","033625633"
"3500","桃園縣八德市大成國小","桃園市","八德區","桃園市八德區廣福路31號","學校、大型集會場所","國小","","8813","健康中心","放置在健康中心進大門右側急救器材區","24.958641","121.298825","08:00:00","16:00:00","","","","","","0800-1600"
"2123","桃園縣八德市大忠國小","桃園市","八德區","桃園市八德區忠誠街18號","學校、大型集會場所","國小","","8814","中廊學務處門口","中廊學務處門口","24.960258","121.300961","16:00:00","19:00:00","16:00:00","19:00:00","16:00:00","19:00:00","","3635206#3516"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8818","宜真宜善學苑","宜真宜善學苑一樓服務台右邊","25.035196","121.432019","08:00:00","17:00:00","","","","","","02-29054027"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8821","輔仁大學警衛室","輔仁大學正門口警衛室","25.032645","121.434127","08:00:00","22:00:00","","","","","","29052265"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8822","輔仁大學宜美學苑","宜美學苑一樓服務台前方","25.035401","121.43446","08:00:00","14:30:00","","","","","","29054300"
"1941","雲林縣私立福智高級中學","雲林縣","古坑鄉","雲林縣古坑鄉麻園村平和23號","學校、大型集會場所","高中職","","8823","福智高中健康中心裡面","校內健康中心外","23.635993","120.523742","07:00:00","17:00:00","","","","","","05-5828222轉6405"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8828","輔仁大學","信義和平學苑_一樓服務台左手邊","25.036169","121.429224","09:00:00","22:00:00","09:00:00","22:00:00","09:00:00","22:00:00","","29055999"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8831","輔仁大學格物立言學苑","立言學苑_服務台左邊","25.034764","121.431236","09:00:00","22:30:00","09:00:00","22:00:00","09:00:00","22:00:00","","5528"
"1760","臺北基督學院","新北市","淡水區","新北市淡水區自強路51號","學校、大型集會場所","大專院校","","8835","行政大樓1F，保健中心外。","校園中心位置，共兩層樓，有教職員辦公室、學生教室。","25.130988","121.461599","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","0980163172"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8841","田徑場與籃球場管理室","田徑場司令台後方、籃球場入口管理室","25.039596","121.432475","08:00:00","21:40:00","08:00:00","21:40:00","08:00:00","18:00:00","","0229053035"
"18781","國立科學工業園區實驗高級中學","新竹市","東區","新竹市東區介壽路300號","學校、大型集會場所","高中職","","8843","健康中心前","本校郵局ATM旁","24.777189","121.016421","08:00:00","17:00:00","00:00:00","00:00:00","00:00:00","00:00:00","","03-5777011 ext.390"
"15862","臺北市立大理高級中學","臺北市","萬華區","臺北市萬華區長順街2號","學校、大型集會場所","高中職","","8846","勤學樓穿堂","長順街學校大門入口直行哲學大道至底","25.03022","121.490958","08:00:00","17:00:00","","","","","","23026959*139"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8851","文舍學苑","文舍學苑一樓服務台正前方","25.037579","121.432657","08:00:00","16:30:00","06:00:00","00:00:00","06:00:00","00:00:00","","02-29054826"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8858","輔仁大學進修部教學大樓","輔仁大學進修部教學大樓一樓及二樓之間的樓梯間","25.03752","121.431163","08:00:00","22:30:00","08:00:00","22:30:00","","","","29052855"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8861","輔仁大學中美堂","輔仁大學體育館中美堂位於後校門口旁","25.037998","121.431877","08:00:00","22:00:00","08:00:00","18:00:00","","","","02-29052235"
"3182","輔仁大學","新北市","新莊區","新北市新莊區中正路510號","學校、大型集會場所","大專院校","","8866","輔仁大學體適能中心","中美堂體育館旁,文德宿舍地下室一樓","25.037699","121.432931","08:10:00","21:30:00","10:00:00","17:30:00","","","","02-29052235"
"16034","松山慈惠堂","臺北市","信義區","臺北市信義區福德街251巷33號","其他","其他場所","","8871","義消辦公室外左側","義消辦公室外左側","25.03652","121.587484","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","","02-27261735"
"23208","中國鋼鐵結構股份有限公司","高雄市","燕巢區","高雄市燕巢區中興路500號","其他","其他場所","行政大樓1樓電梯旁","8873","中國鋼鐵結構股份有限公司","行政大樓1樓電梯旁","22.781085438507","120.35992083175","07:30:00","16:30:00","","","","","行政大樓1樓電梯旁","076168688"
"11476","崑山科技大學","臺南市","永康區","臺南市永康區崑大路195號","學校、大型集會場所","大專院校","","8874","行政大樓1樓大廳","行政大樓1樓警衛室旁","22.994403","120.252314","08:00:00","17:00:00","","","","","","06-2727175轉233"
