機構名稱,縣市區名,地址
千代田八千代診所,中山區,臺北市中山區南京西路1號6樓之7之8及7樓之11之12
晶緻美學診所,中山區,臺北市中山區南京西路1之1號4樓
德惠牙醫診所,中山區,臺北市中山區德惠街33號
健康牙醫診所,中山區,臺北市中山區吉林路232號(實際開業樓層為1樓及2樓)
常春藤牙醫診所,中山區,臺北市中山區長春路348之5號
宏仁診所,中山區,臺北市中山區長安東路二段17號
永潔牙醫診所,中山區,臺北市中山區吉林路26巷17號
爵世牙醫診所,中山區,臺北市中山區中山北路二段179號(實際開業樓層:一層及二層)
中山璀璨診所,中山區,臺北市中山區南京西路1之2號（實際營業地址：五層）
雅得麗生活診所,中山區,臺北市中山區中山北路二段33號3樓
張文乾牙醫診所,中山區,臺北市中山區中山北路一段５８號３樓
華城牙醫診所,中山區,臺北市中山區雙城街8號
鄭志誠小兒科診所,中山區,臺北市中山區民生東路一段八號
品君中醫診所,中山區,臺北市中山區松江路330巷15號
大直復健科診所,中山區,臺北市中山區北安路630巷25弄16號
怡仁診所,中山區,臺北市中山區中山北路1段82號5樓
陽安牙醫診所,中山區,臺北市中山區民權東路二段152巷3號
葛萊美診所,中山區,臺北市中山區南京東路二段26號2樓、3樓、4樓
伯樂牙醫診所,中山區,臺北市中山區中山北路1段101號(1、2樓)、101之1號(1樓)
喜信牙醫診所,中山區,臺北市中山區合江街一四四巷八號
正恩耳鼻喉科診所,中山區,臺北市中山區錦州街321號
祺甯牙醫診所,中山區,臺北市中山區長安東路二段４９號１樓
段原齒顎矯正牙醫診所,中山區,臺北市中山區松江路100巷1號3樓
鼎昌中醫診所,中山區,臺北市中山區南京東路3段200號3樓之2
瑞新時尚診所,中山區,臺北市中山區植福路308號9樓
偉俐民生診所,中山區,臺北市中山區龍江路245號(1樓)
晴光診所,中山區,臺北市中山區林森北路556號
皙妍診所,中山區,臺北市中山區新生北路2段53之3號1樓
台北維德診所,中山區,臺北市中山區民權東路3段66號(1、2樓)
有聲中醫診所,中山區,臺北市中山區中原街50號
林國榮中醫診所,中山區,臺北市中山區民生東路二段112號
禾儒中醫診所,中山區,臺北市中山區松江路268號5樓
楊光榮嗓音耳鼻喉科診所,中山區,臺北市中山區民權東路二段56號(實際開業地址：1樓及2樓)
卓越健康診所,中山區,臺北市中山區復興北路166號4樓
澄心診所,中山區,臺北市中山區中山北路二段82號2樓
復北惠普牙醫診所,中山區,臺北市中山區復興北路三六八號二樓
和美牙醫診所,中山區,臺北市中山區南京東路3段89巷27弄15號
如意牙醫診所,中山區,臺北市中山區復興南路一段42號3樓
王品牙醫診所,中山區,臺北市中山區錦州街360號
龍江固亷診所,中山區,臺北市中山區龍江路360號1樓
孕醫診所,中山區,臺北市中山區松江路318號2樓
尚安診所,中山區,臺北市中山區復興北路350號3樓
農安診所,中山區,臺北市中山區農安街62號
楊基中醫診所,中山區,臺北市中山區天祥路62號1樓
晶緻玥禾診所,中山區,臺北市中山區南京西路1之1號2樓
MyHair生髮植鬍診所,中山區,臺北市中山區松江路276號7樓
生泉婦產科診所,中山區,臺北市中山區民生東路一段30號3、4、5樓
林錦榮牙醫診所,中山區,臺北市中山區中山北路二段99號3樓
萊佳形象美學診所,中山區,臺北市中山區復興北路48號2樓
玩美數位牙醫診所,中山區,臺北市中山區南京東路一段86號3樓
朝暉中醫診所,中山區,臺北市中山區龍江路二八一巷一號二樓
慶泰牙醫診所,中山區,臺北市中山區錦州街２７８號
東方整形外科診所,中山區,臺北市中山區中山北路一段１２２號２樓
青山診所,中山區,臺北市中山區林森北路432號2樓之3
景欣中醫診所,中山區,臺北市中山區南京東路二段95號2樓
曾婦產科診所,中山區,臺北市中山區長安東路二段11之1號〈實際營業場所在一樓〉
黃建榮婦產科診所,中山區,臺北市中山區南京東路二段100號11樓、11樓之1、11樓之2、11樓之3、11樓之4及11樓之5
李義男婦產科診所,中山區,臺北市中山區中山北路二段７１號４樓
品漾診所,中山區,臺北市中山區松江路274號6樓
欣妍診所,中山區,臺北市中山區松江路46巷12號1樓
周昱青診所,中山區,臺北市中山區中山北路二段162號4樓及4樓之1
中美診所,中山區,臺北市中山區南京東路3段210號6樓
全美牙醫診所,中山區,臺北市中山區德惠街１７號
聖偉牙醫診所,中山區,臺北市中山區民權東路2段85號(實際營業地址：1、2樓)
爵世美學牙醫診所,中山區,臺北市中山區雙城街19巷6號(1樓、2樓)
繼承婦產科診所,中山區,臺北市中山區松江路276號5樓及5樓之1
陽安日和齒顎矯正專科牙醫診所,中山區,臺北市中山區民權東路2段152巷2之1號2樓
陳博光教授診所,中山區,臺北市中山區長安東路二段1號1樓、2樓
駿琳大直中醫診所,中山區,臺北市中山區北安路598之1號、608巷2弄9號2樓
南京京都堂中醫診所,中山區,臺北市中山區南京東路一段100號、100號2樓
簡雅緻牙醫診所,中山區,臺北市中山區中山北路2段9號2樓、2樓之1、2樓之2
大台北牙醫診所,中山區,臺北市中山區南京東路三段29號1樓
慎德堂中醫診所,中山區,臺北市中山區復興北路70號4樓之1
長榮中醫診所,中山區,臺北市中山區吉林路245號1、2樓
魔法牙醫診所,中山區,臺北市中山區南京東路三段9號3樓
聖和骨外科診所,中山區,臺北市中山區農安街138之1號、140號
全真堂中醫診所,中山區,臺北市中山區中山北路三段55巷7號(實際營業地址一層)
美無極美學診所,中山區,臺北市中山區樂群二路103號、105號
陽光牙醫診所,中山區,臺北市中山區南京東路二段174號7樓
益曼中醫診所,中山區,臺北市中山區一江街31之1號
上直診所,中山區,臺北市中山區北安路458巷41弄49號
春風牙醫診所,中山區,臺北市中山區中山北路二段99號9樓、9樓之2
李宜霖診所,中山區,臺北市中山區植福路296號、298號、308號3樓之5
明水牙醫診所,中山區,臺北市中山區明水路三九七巷七弄六二號一樓
慕光牙醫診所,中山區,臺北市中山區南京東路二段75號（實際營業樓層：第一層、第二層)
晴光中醫診所,中山區,臺北市中山區雙城街4巷2號1樓
東方八千代診所,中山區,臺北市中山區南京西路1之1號8樓
福田中醫診所,中山區,臺北市中山區復興北路３５０號2樓之１
京元中醫診所,中山區,臺北市中山區松江路378號1樓•380號2樓
信心牙醫診所,中山區,臺北市中山區民權東路三段55號
楊錦標神經科診所,中山區,臺北市中山區民生西路24號5樓
嚴牙醫診所,中山區,臺北市中山區大直街34巷14號
豐正牙醫診所,中山區,臺北市中山區松江路２８９之８０2號
甯境牙醫診所,中山區,臺北市中山區明水路672巷27號、29號(1樓)
南西好萊塢診所,中山區,臺北市中山區南京東路一段24號3樓
詠樂中醫診所,內湖區,臺北市內湖區內湖路１段373號1樓
優生活牙醫診所,內湖區,臺北市內湖區文德路169號
德威先進牙醫診所,內湖區,臺北市內湖區內湖路一段659號3樓
日新診所,內湖區,臺北市內湖區成功路五段446號1樓
永霖牙醫診所,內湖區,臺北市內湖區內湖路一段６７３號２樓
康研診所,內湖區,臺北市內湖區堤頂大道二段409號
內湖大學眼科診所,內湖區,臺北市內湖區文德路100號1、2樓
維尚泌尿科診所,內湖區,臺北市內湖區內湖路1段300號3樓之5
夏一新身心精神科診所,內湖區,臺北市內湖區成功路三段143號4樓
鍾醫中醫診所,內湖區,臺北市內湖區康寧路三段31號
施耳鼻喉科診所,內湖區,臺北市內湖區東湖路127號1樓
鴻成中醫診所,內湖區,臺北市內湖區康樂街86號
大方牙醫診所,內湖區,臺北市內湖區文德路２號３樓
明品牙醫診所,內湖區,臺北市內湖區內湖路2段265號(1、2樓)
誠心牙醫診所,內湖區,臺北市內湖區內湖路一段２８５巷６５弄２３號１樓
欣悅牙醫診所,內湖區,臺北市內湖區康寧路三段159號1及2樓
小禾馨民權小兒專科診所,內湖區,臺北市內湖區行忠路191號
榮欣骨科診所,內湖區,臺北市內湖區內湖路一段617號1樓、2樓
內湖雅德思牙醫診所,內湖區,臺北市內湖區瑞光路108號1樓
仁弘耳鼻喉科診所,內湖區,臺北市內湖區內湖路1段737巷50弄33號1樓
王慶森診所,內湖區,臺北市內湖區港墘路６5號
大湖牙醫診所,內湖區,臺北市內湖區成功路四段334號
曜暘診所,內湖區,臺北市內湖區民權東路六段123巷8號
榮登牙醫診所,內湖區,臺北市內湖區金龍路113號1、2樓
維欣牙醫診所,內湖區,臺北市內湖區文德路208巷14號1樓
育睿診所,內湖區,臺北市內湖區內湖路1段217巷35號1樓
維晟牙醫診所,內湖區,臺北市內湖區港墘路115號1樓及117號1樓
圓覺中醫診所,內湖區,臺北市內湖區環山路1段130號1樓
惟君美學牙醫診所,內湖區,臺北市內湖區民權東路六段168號1及2樓
濟淵堂中醫診所,內湖區,臺北市內湖區內湖路1段737巷50弄37號(1樓及夾層)
興雅牙醫診所,內湖區,臺北市內湖區港墘路５３號
東湖牙醫診所,內湖區,臺北市內湖區康樂街８９號
麗康診所,內湖區,臺北市內湖區金湖路362號
文華內湖中醫診所,內湖區,臺北市內湖區成功路四段 338號
陽光活力診所,內湖區,臺北市內湖區瑞光路500號1樓及502號2樓
美立華牙醫診所,內湖區,臺北市內湖區內湖路一段27號1、2樓
伊凡維納診所,內湖區,臺北市內湖區金莊路26號3樓之2
維克多診所,內湖區,臺北市內湖區行善路385號3樓之6
葫洲診所,內湖區,臺北市內湖區康寧路三段35、37號
善品中醫診所,內湖區,臺北市內湖區成功路4段30巷22號1樓
恆新復健科診所,內湖區,臺北市內湖區瑞光路337號(7樓)
信任中醫診所,內湖區,臺北市內湖區東湖路106巷14號1樓
德威國際牙醫口腔醫院,內湖區,臺北市內湖區內湖路一段659號1樓
紐大牙醫診所,內湖區,臺北市內湖區文德路71號1樓、73號2樓之3
瑞康診所,內湖區,臺北市內湖區江南街96巷3號
哈佛診所,內湖區,臺北市內湖區內湖路1段296號(1、2樓)、300號2樓、300號2樓之1
德威國際牙醫診所,內湖區,臺北市內湖區內湖路一段659號3樓
優秀牙醫診所,內湖區,臺北市內湖區內湖路一段659號3樓
新東京牙醫診所,內湖區,臺北市內湖區成功路四段2號2樓
戴念國骨科診所,內湖區,臺北市內湖區行忠路57號5樓
唯有健康診所,內湖區,臺北市內湖區行善路116號(1樓)
奇樂三醫整合醫學診所,內湖區,臺北市內湖區瑞光路337號(8樓)
年代牙醫診所,內湖區,臺北市內湖區康寧路3段56巷11號1樓
理真診所,內湖區,臺北市內湖區金豐街16號(1樓)及18號(1樓)
內湖101健康管理診所,內湖區,臺北市內湖區瑞光路337號(9樓及10樓)
力康復健科診所,內湖區,臺北市內湖區內湖路1段358號2樓
高峰診所,內湖區,臺北市內湖區內湖路2段39號1樓
瑞宏診所,內湖區,臺北市內湖區瑞光路258巷31號8樓、33號8樓及35號8樓
內湖身心精神科診所,內湖區,臺北市內湖區內湖路1段439號1樓
藝群內湖診所,內湖區,臺北市內湖區成功路4段58號4樓
保安診所,內湖區,臺北市內湖區東湖路141之1號1、2樓
霍普金斯診所,內湖區,臺北市內湖區洲子街194號3樓之1及196號3樓
喬治牙醫診所,內湖區,臺北市內湖區康寧路3段23號2樓之7
內湖美麗爾診所,內湖區,臺北市內湖區瑞光路478巷22號1樓
內湖全美診所,內湖區,臺北市內湖區內湖路1段360巷2之1號1樓
舒美牙醫診所,內湖區,臺北市內湖區東湖路122號2樓
禾馨眼科診所,內湖區,臺北市內湖區行忠路195號1、2樓
全新圓診所,內湖區,臺北市內湖區瑞光路26巷36弄2號2樓、2之1號2樓
瀚威中醫診所,內湖區,臺北市內湖區新明路277號1、2樓
佳霖診所,內湖區,臺北市內湖區東湖路147號2樓
格唯牙醫診所,內湖區,臺北市內湖區星雲街97號(1樓含夾層、2樓)
書拉密美學診所,內湖區,臺北市內湖區成功路4段57號3樓
未來醫檢臨床病理科專科診所,內湖區,臺北市內湖區陽光街351號6樓
